Time,RSSI,RelativeLatitude,RelativeLongitude,Height
2021-01-16 18:15:32,-79,0.16241948504229953,-0.8360120986282027,0.328084
2021-01-16 18:15:32,-52,0.16241946134999807,-0.836012112353302,0.328084
2021-01-16 18:15:33,-60,0.16241945453830198,-0.836012172912902,0.328084
2021-01-16 18:15:33,-64,0.16241944631379823,-0.8360121962114988,0.328084
2021-01-16 18:15:33,-87,0.162419456144697,-0.8360122663620047,0.328084
2021-01-16 18:15:33,-73,0.1624194572984976,-0.8360122903038985,0.328084
2021-01-16 18:15:33,-43,0.16241946756660042,-0.8360123153360064,0.328084
2021-01-16 18:15:33,-89,0.1624194665725014,-0.8360123190299049,0.328084
2021-01-16 18:15:33,-64,0.1624194683262985,-0.8360123747443993,0.328084
2021-01-16 18:15:33,-45,0.16241946637139648,-0.8360124009623036,0
