Time,RSSI,RelativeLatitude,RelativeLongitude,Height
2021-06-25 14:35:45.732647,-64,2.0000000020559128e-06,6.999999996537554e-06,1.3125033498001812
2021-06-25 14:35:46.332919,-65,2.0000000020559128e-06,6.999999996537554e-06,2.6248393498001406
2021-06-25 14:35:46.885414,-64,2.9999999995311555e-06,6.999999996537554e-06,1.968671349800161
2021-06-25 14:35:47.460677,-64,2.9999999995311555e-06,6.999999996537554e-06,1.640587349800171
2021-06-25 14:35:48.035583,-65,2.9999999995311555e-06,5.999999999062311e-06,1.968671349800161
2021-06-25 14:35:48.523345,-64,3.999999997006398e-06,5.999999999062311e-06,2.2967553498001507
2021-06-25 14:35:49.082707,-65,3.999999997006398e-06,6.999999996537554e-06,2.2967553498001507
2021-06-25 14:35:49.618101,-64,3.999999997006398e-06,5.999999999062311e-06,1.640587349800171
2021-06-25 14:35:50.177435,-64,2.9999999995311555e-06,5.000000001587068e-06,1.968671349800161
2021-06-25 14:35:50.706800,-64,2.9999999995311555e-06,5.000000001587068e-06,1.968671349800161
2021-06-25 14:35:51.299382,-64,2.0000000020559128e-06,5.999999999062311e-06,1.640587349800171
2021-06-25 14:35:51.848396,-65,2.9999999995311555e-06,5.000000001587068e-06,1.3125033498001812
2021-06-25 14:35:52.419701,-65,2.0000000020559128e-06,4.0000000041118255e-06,1.640587349800171
2021-06-25 14:35:52.972867,-65,2.0000000020559128e-06,4.0000000041118255e-06,2.6248393498001406
2021-06-25 14:35:53.495860,-65,2.0000000020559128e-06,2.999999992425728e-06,2.2967553498001507
2021-06-25 14:35:54.074667,-65,9.999999974752427e-07,4.0000000041118255e-06,2.2967553498001507
2021-06-25 14:35:54.591204,-64,9.999999974752427e-07,4.0000000041118255e-06,1.640587349800171
2021-06-25 14:35:55.148416,-65,9.999999974752427e-07,4.0000000041118255e-06,1.3125033498001812
2021-06-25 14:35:55.678572,-63,0.0,4.0000000041118255e-06,1.640587349800171
2021-06-25 14:35:56.268387,-64,0.0,4.0000000041118255e-06,1.640587349800171
2021-06-25 14:35:56.821383,-63,0.0,4.0000000041118255e-06,2.2967553498001507
2021-06-25 14:35:57.367621,-63,9.999999974752427e-07,5.000000001587068e-06,2.6248393498001406
2021-06-25 14:35:57.918282,-64,9.999999974752427e-07,5.000000001587068e-06,2.6248393498001406
2021-06-25 14:35:58.472455,-64,2.0000000020559128e-06,5.000000001587068e-06,2.6248393498001406
2021-06-25 14:35:59.033432,-63,2.0000000020559128e-06,4.0000000041118255e-06,2.2967553498001507
2021-06-25 14:35:59.576372,-64,9.999999974752427e-07,2.999999992425728e-06,2.2967553498001507
2021-06-25 14:36:00.129557,-63,9.999999974752427e-07,2.999999992425728e-06,2.2967553498001507
2021-06-25 14:36:00.681951,-63,9.999999974752427e-07,4.0000000041118255e-06,2.6248393498001406
2021-06-25 14:36:01.222775,-64,9.999999974752427e-07,4.0000000041118255e-06,2.6248393498001406
2021-06-25 14:36:01.775966,-63,9.999999974752427e-07,4.0000000041118255e-06,2.9529233498001304
2021-06-25 14:36:02.341527,-63,9.999999974752427e-07,4.0000000041118255e-06,2.6248393498001406
2021-06-25 14:36:02.894387,-63,9.999999974752427e-07,4.0000000041118255e-06,2.9529233498001304
2021-06-25 14:36:03.470000,-62,2.0000000020559128e-06,5.000000001587068e-06,2.9529233498001304
2021-06-25 14:36:04.040030,-64,2.0000000020559128e-06,5.999999999062311e-06,2.9529233498001304
2021-06-25 14:36:04.532794,-64,2.0000000020559128e-06,5.999999999062311e-06,2.6248393498001406
2021-06-25 14:36:05.083177,-64,2.0000000020559128e-06,5.999999999062311e-06,2.6248393498001406
2021-06-25 14:36:05.616011,-64,2.0000000020559128e-06,5.999999999062311e-06,2.6248393498001406
2021-06-25 14:36:06.188720,-64,2.0000000020559128e-06,5.999999999062311e-06,2.9529233498001304
2021-06-25 14:36:06.713951,-65,3.999999997006398e-06,4.0000000041118255e-06,2.9529233498001304
2021-06-25 14:36:07.302386,-65,5.000000001587068e-06,2.999999992425728e-06,2.9529233498001304
2021-06-25 14:36:07.854646,-63,5.999999999062311e-06,5.999999999062311e-06,2.9529233498001304
2021-06-25 14:36:08.409599,-61,8.999999998593466e-06,1.3999999993075107e-05,2.6248393498001406
2021-06-25 14:36:08.962656,-59,1.6000000002236447e-05,2.8999999997836312e-05,2.6248393498001406
2021-06-25 14:36:09.543078,-59,2.2999999998774e-05,4.500000000007276e-05,2.9529233498001304
2021-06-25 14:36:10.079819,-57,3.0000000002416982e-05,6.299999999725969e-05,2.6248393498001406
2021-06-25 14:36:10.600544,-56,3.399999999942338e-05,7.700000000454565e-05,2.2967553498001507
2021-06-25 14:36:11.146565,-54,3.8000000003535206e-05,9.599999999920783e-05,1.968671349800161
2021-06-25 14:36:11.693998,-52,4.2000000000541604e-05,0.00011100000000396903,1.968671349800161
2021-06-25 14:36:12.248637,-50,4.400000000259752e-05,0.00012300000000209366,1.968671349800161
2021-06-25 14:36:12.777565,-49,4.700000000212867e-05,0.000137999999992644,1.640587349800171
2021-06-25 14:36:13.370516,-46,5.000000000165983e-05,0.00015199999999992997,1.640587349800171
2021-06-25 14:36:13.922521,-44,5.300000000119098e-05,0.0001639999999980546,1.640587349800171
2021-06-25 14:36:14.499173,-53,5.600000000072214e-05,0.00017699999999365446,1.3125033498001812
2021-06-25 14:36:15.016441,-41,5.800000000277805e-05,0.00018599999999935335,1.3125033498001812
2021-06-25 14:36:15.560256,-38,5.999999999772854e-05,0.00019399999999336615,1.3125033498001812
2021-06-25 14:36:16.115800,-39,6.199999999978445e-05,0.00019999999999242846,1.3125033498001812
2021-06-25 14:36:16.665761,-39,6.299999999725969e-05,0.00020499999999401552,0.9844193498001914
2021-06-25 14:36:17.212932,-38,6.100000000230921e-05,0.00020700000000317686,0.9844193498001914
2021-06-25 14:36:17.740795,-38,5.999999999772854e-05,0.0002080000000006521,0.6563353498002016
2021-06-25 14:36:18.357205,-39,5.9000000000253294e-05,0.0002080000000006521,0.6563353498002016
2021-06-25 14:36:18.909384,-39,5.800000000277805e-05,0.00020700000000317686,0.9844193498001914
2021-06-25 14:36:19.422964,-38,5.699999999819738e-05,0.00020600000000570162,0.6563353498002016
2021-06-25 14:36:19.996863,-39,5.800000000277805e-05,0.00020600000000570162,1.3125033498001812
2021-06-25 14:36:20.518107,-40,5.999999999772854e-05,0.00020600000000570162,1.640587349800171
2021-06-25 14:36:21.085083,-40,5.999999999772854e-05,0.00020600000000570162,1.640587349800171
2021-06-25 14:36:21.598339,-39,5.999999999772854e-05,0.00020700000000317686,1.640587349800171
2021-06-25 14:36:22.195159,-44,5.200000000371574e-05,0.00020899999999812735,1.640587349800171
2021-06-25 14:36:22.748298,-48,4.2000000000541604e-05,0.00021200000000476393,1.968671349800161
2021-06-25 14:36:23.325912,-53,2.8999999997836312e-05,0.00021499999999718966,1.968671349800161
2021-06-25 14:36:23.878282,-56,1.6000000002236447e-05,0.000217000000006351,1.640587349800171
2021-06-25 14:36:24.397990,-59,3.999999997006398e-06,0.000217000000006351,1.3125033498001812
2021-06-25 14:36:24.946636,-62,-6.999999996537554e-06,0.00021499999999718966,1.640587349800171
2021-06-25 14:36:25.490321,-65,-1.9999999999242846e-05,0.00021399999999971442,1.640587349800171
2021-06-25 14:36:26.056858,-67,-3.199999999736747e-05,0.00021099999999307784,1.968671349800161
2021-06-25 14:36:26.561622,-69,-4.299999999801685e-05,0.0002099999999956026,1.968671349800161
2021-06-25 14:36:27.177347,-71,-5.600000000072214e-05,0.00020899999999812735,1.640587349800171
2021-06-25 14:36:27.730683,-72,-6.49999999993156e-05,0.0002080000000006521,1.640587349800171
2021-06-25 14:36:28.247543,-72,-7.399999999790907e-05,0.00020700000000317686,1.3125033498001812
2021-06-25 14:36:28.800155,-72,-8.400000000108321e-05,0.00020600000000570162,1.3125033498001812
2021-06-25 14:36:29.349413,-73,-9.099999999762076e-05,0.00020499999999401552,0.9844193498001914
2021-06-25 14:36:29.901272,-74,-9.999999999621423e-05,0.00020499999999401552,1.3125033498001812
2021-06-25 14:36:30.440890,-74,-0.00010900000000191312,0.00020600000000570162,1.3125033498001812
2021-06-25 14:36:31.029795,-78,-0.00011700000000303135,0.00020600000000570162,0.9844193498001914
2021-06-25 14:36:31.588687,-79,-0.00012699999999910005,0.00020700000000317686,0.9844193498001914
2021-06-25 14:36:32.118920,-77,-0.00013200000000068712,0.0002080000000006521,0.9844193498001914
2021-06-25 14:36:32.650874,-76,-0.00013500000000021828,0.00020600000000570162,0.9844193498001914
2021-06-25 14:36:33.201908,-75,-0.00013500000000021828,0.00020499999999401552,0.6563353498002016
2021-06-25 14:36:34.286485,-74,-0.00013500000000021828,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:34.838631,-75,-0.00013400000000274304,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:35.455063,-76,-0.00013400000000274304,0.00020399999999654028,0.6563353498002016
2021-06-25 14:36:36.028731,-81,-0.00013400000000274304,0.00020399999999654028,0.6563353498002016
2021-06-25 14:36:36.517904,-84,-0.00013400000000274304,0.00020399999999654028,0.6563353498002016
2021-06-25 14:36:37.081410,-79,-0.00013299999999816237,0.00020499999999401552,0.6563353498002016
2021-06-25 14:36:37.610935,-75,-0.00012499999999704414,0.00020399999999654028,0.6563353498002016
2021-06-25 14:36:38.163902,-71,-0.00011399999999639476,0.0002020000000015898,0.6563353498002016
2021-06-25 14:36:38.692023,-69,-0.00010199999999827014,0.00019999999999242846,0.9844193498001914
2021-06-25 14:36:39.307838,-68,-8.499999999855845e-05,0.00019799999999747797,0.9844193498001914
2021-06-25 14:36:39.860294,-67,-7.099999999837792e-05,0.00019799999999747797,0.9844193498001914
2021-06-25 14:36:40.378331,-65,-5.999999999772854e-05,0.00019899999999495321,0.9844193498001914
2021-06-25 14:36:40.933377,-62,-5.000000000165983e-05,0.00019999999999242846,0.9844193498001914
2021-06-25 14:36:41.487688,-63,-3.6999999998954536e-05,0.00020100000000411455,1.3125033498001812
2021-06-25 14:36:42.071144,-60,-2.5999999998305157e-05,0.0002020000000015898,1.3125033498001812
2021-06-25 14:36:42.566997,-58,-1.6000000002236447e-05,0.00020299999999906504,0.9844193498001914
2021-06-25 14:36:43.181196,-55,-6.999999996537554e-06,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:43.731521,-52,2.9999999995311555e-06,0.00020600000000570162,1.3125033498001812
2021-06-25 14:36:44.239439,-47,1.4000000000180535e-05,0.00020700000000317686,0.9844193498001914
2021-06-25 14:36:44.790986,-43,2.7000000002885827e-05,0.00020700000000317686,1.3125033498001812
2021-06-25 14:36:45.338005,-39,3.600000000147929e-05,0.0002080000000006521,0.9844193498001914
2021-06-25 14:36:45.887104,-44,4.899999999707916e-05,0.0002080000000006521,0.9844193498001914
2021-06-25 14:36:46.429196,-48,6.100000000230921e-05,0.0002080000000006521,0.9844193498001914
2021-06-25 14:36:47.009534,-46,7.099999999837792e-05,0.00020700000000317686,0.9844193498001914
2021-06-25 14:36:47.582149,-48,8.400000000108321e-05,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:48.100828,-50,9.599999999920783e-05,0.00020299999999906504,1.3125033498001812
2021-06-25 14:36:48.653499,-53,0.00010799999999733245,0.00020299999999906504,0.9844193498001914
2021-06-25 14:36:49.200445,-55,0.00011599999999845068,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:49.749291,-58,0.00012699999999910005,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:50.277937,-59,0.00014000000000180535,0.00020399999999654028,0.6563353498002016
2021-06-25 14:36:50.830077,-60,0.00014800000000292357,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:51.414593,-61,0.00015799999999899228,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:51.965935,-63,0.0001699999999971169,0.00020399999999654028,0.9844193498001914
2021-06-25 14:36:52.519731,-65,0.00018399999999729744,0.00020100000000411455,0.9844193498001914
2021-06-25 14:36:53.090961,-65,0.00019600000000252749,0.00020100000000411455,0.6563353498002016
2021-06-25 14:36:53.643806,-67,0.00020500000000112095,0.0002020000000015898,0.6563353498002016
2021-06-25 14:36:54.155030,-68,0.00021499999999718966,0.00020399999999654028,0.6563353498002016
2021-06-25 14:36:54.703998,-68,0.00022299999999830789,0.00020600000000570162,0.6563353498002016
2021-06-25 14:36:55.254450,-68,0.0002309999999994261,0.00020700000000317686,0.6563353498002016
2021-06-25 14:36:55.808547,-69,0.00023900000000054433,0.00020700000000317686,0.6563353498002016
2021-06-25 14:36:56.328839,-70,0.0002459999999970819,0.00020700000000317686,0.6563353498002016
2021-06-25 14:36:56.880281,-71,0.0002550000000027808,0.00020600000000570162,0.6563353498002016
2021-06-25 14:36:57.499111,-72,0.00026199999999931833,0.00020499999999401552,0.6563353498002016
2021-06-25 14:36:58.013962,-71,0.0002649999999988495,0.00020499999999401552,0.6563353498002016
2021-06-25 14:36:58.562287,-70,0.00026600000000343016,0.00020700000000317686,0.6563353498002016
2021-06-25 14:36:59.108081,-70,0.00026600000000343016,0.0002080000000006521,0.6563353498002016
2021-06-25 14:36:59.657394,-70,0.0002649999999988495,0.00020700000000317686,0.6563353498002016
2021-06-25 14:37:00.207826,-70,0.00026400000000137425,0.00020600000000570162,0.6563353498002016
2021-06-25 14:37:00.736731,-69,0.0002629999999967936,0.00020700000000317686,0.6563353498002016
2021-06-25 14:37:01.334324,-71,0.0002629999999967936,0.00020700000000317686,0.6563353498002016
2021-06-25 14:37:01.888598,-70,0.0002629999999967936,0.00020700000000317686,0.6563353498002016
2021-06-25 14:37:02.467084,-70,0.0002589999999997872,0.00020600000000570162,0.6563353498002016
2021-06-25 14:37:03.001103,-69,0.0002500000000011937,0.0002080000000006521,0.6563353498002016
2021-06-25 14:37:03.533642,-67,0.0002380000000030691,0.0002099999999956026,0.6563353498002016
2021-06-25 14:37:04.087910,-66,0.00022299999999830789,0.00021399999999971442,0.6563353498002016
2021-06-25 14:37:04.632650,-64,0.00021100000000018326,0.00021499999999718966,0.6563353498002016
2021-06-25 14:37:05.162406,-64,0.00019799999999747797,0.00021499999999718966,0.9844193498001914
2021-06-25 14:37:05.689163,-62,0.00018800000000140926,0.00021399999999971442,0.9844193498001914
2021-06-25 14:37:06.319197,-60,0.00017600000000328464,0.00021200000000476393,0.9844193498001914
2021-06-25 14:37:06.872128,-59,0.00016500000000263526,0.0002099999999956026,0.9844193498001914
2021-06-25 14:37:07.396313,-56,0.00015400000000198588,0.00020899999999812735,0.9844193498001914
2021-06-25 14:37:07.949151,-54,0.00014399999999881175,0.0002080000000006521,0.9844193498001914
2021-06-25 14:37:08.498999,-53,0.00013299999999816237,0.00020700000000317686,0.9844193498001914
2021-06-25 14:37:09.072356,-51,0.0001239999999995689,0.00020600000000570162,0.9844193498001914
2021-06-25 14:37:09.569727,-49,0.00011599999999845068,0.00020600000000570162,0.9844193498001914
2021-06-25 14:37:10.189313,-48,0.00010699999999985721,0.00020600000000570162,0.9844193498001914
2021-06-25 14:37:10.741680,-47,9.899999999873899e-05,0.00020600000000570162,0.9844193498001914
2021-06-25 14:37:11.250940,-47,9.000000000014552e-05,0.00020600000000570162,0.9844193498001914
2021-06-25 14:37:11.798565,-48,7.999999999697138e-05,0.00020700000000317686,0.9844193498001914
2021-06-25 14:37:12.350009,-42,7.300000000043383e-05,0.0002080000000006521,0.9844193498001914
2021-06-25 14:37:12.899406,-41,6.799999999884676e-05,0.00020700000000317686,0.9844193498001914
2021-06-25 14:37:13.435151,-41,6.49999999993156e-05,0.00020600000000570162,0.9844193498001914
2021-06-25 14:37:14.061848,-41,6.400000000184036e-05,0.00020499999999401552,0.9844193498001914
2021-06-25 14:37:14.592847,-42,6.400000000184036e-05,0.00020399999999654028,0.9844193498001914
2021-06-25 14:37:15.111946,-42,6.49999999993156e-05,0.00020499999999401552,0.9844193498001914
2021-06-25 14:37:15.657911,-42,6.49999999993156e-05,0.00020399999999654028,0.6563353498002016
2021-06-25 14:37:16.214867,-42,6.400000000184036e-05,0.00020399999999654028,0.6563353498002016
2021-06-25 14:37:16.762778,-42,6.400000000184036e-05,0.00020499999999401552,0.6563353498002016
2021-06-25 14:37:17.285275,-42,6.49999999993156e-05,0.00020499999999401552,0.9844193498001914
2021-06-25 14:37:17.837049,-51,6.49999999993156e-05,0.00019999999999242846,0.9844193498001914
2021-06-25 14:37:18.432518,-43,6.400000000184036e-05,0.00018599999999935335,1.3125033498001812
2021-06-25 14:37:18.995103,-44,6.199999999978445e-05,0.00016800000000216642,1.640587349800171
2021-06-25 14:37:19.537905,-45,5.999999999772854e-05,0.0001529999999974052,1.640587349800171
2021-06-25 14:37:20.091390,-47,5.999999999772854e-05,0.00013599999999769352,1.640587349800171
2021-06-25 14:37:20.642817,-48,5.999999999772854e-05,0.00012200000000461841,1.640587349800171
2021-06-25 14:37:21.193642,-49,6.100000000230921e-05,0.00010600000000238197,1.640587349800171
2021-06-25 14:37:21.744248,-50,6.199999999978445e-05,9.500000000173259e-05,1.968671349800161
2021-06-25 14:37:22.298116,-52,6.400000000184036e-05,8.300000000360797e-05,1.968671349800161
2021-06-25 14:37:22.850755,-52,6.599999999679085e-05,7.200000000295859e-05,1.968671349800161
2021-06-25 14:37:23.421249,-53,6.700000000137152e-05,6.199999999978445e-05,1.968671349800161
2021-06-25 14:37:23.979691,-55,6.799999999884676e-05,5.099999999913507e-05,1.968671349800161
2021-06-25 14:37:24.497925,-55,6.700000000137152e-05,4.199999999343618e-05,1.968671349800161
2021-06-25 14:37:25.074813,-56,6.599999999679085e-05,3.09999999927868e-05,2.2967553498001507
2021-06-25 14:37:25.589086,-57,6.49999999993156e-05,2.200000000129876e-05,2.2967553498001507
2021-06-25 14:37:26.146144,-57,6.49999999993156e-05,1.2999999995599865e-05,2.2967553498001507
2021-06-25 14:37:26.670243,-57,6.599999999679085e-05,6.999999996537554e-06,1.968671349800161
2021-06-25 14:37:27.279580,-57,6.799999999884676e-05,6.999999996537554e-06,1.968671349800161
2021-06-25 14:37:27.831576,-57,7.000000000090267e-05,6.999999996537554e-06,1.968671349800161
2021-06-25 14:37:28.352554,-57,7.000000000090267e-05,6.999999996537554e-06,1.968671349800161
2021-06-25 14:37:28.903933,-57,7.000000000090267e-05,9.000000005698894e-06,1.968671349800161
2021-06-25 14:37:29.464230,-57,6.900000000342743e-05,1.0000000003174137e-05,1.968671349800161
2021-06-25 14:37:30.033992,-56,6.900000000342743e-05,9.000000005698894e-06,1.968671349800161
2021-06-25 14:37:30.596891,-56,6.799999999884676e-05,9.000000005698894e-06,1.968671349800161
2021-06-25 14:37:31.113375,-55,6.700000000137152e-05,1.5000000004761205e-05,1.968671349800161
2021-06-25 14:37:31.662255,-54,6.799999999884676e-05,2.8999999997836312e-05,1.968671349800161
2021-06-25 14:37:32.206718,-53,7.000000000090267e-05,4.400000000259752e-05,1.640587349800171
2021-06-25 14:37:32.758399,-51,7.200000000295859e-05,6.199999999978445e-05,1.3125033498001812
2021-06-25 14:37:33.292218,-50,7.200000000295859e-05,7.599999999285956e-05,1.3125033498001812
2021-06-25 14:37:33.844402,-47,7.099999999837792e-05,9.000000000014552e-05,1.3125033498001812
2021-06-25 14:37:34.435387,-45,7.000000000090267e-05,0.00010699999999985721,1.3125033498001812
2021-06-25 14:37:34.997805,-44,6.900000000342743e-05,0.00012200000000461841,0.9844193498001914
2021-06-25 14:37:35.545367,-43,6.900000000342743e-05,0.00013500000000021828,0.9844193498001914
2021-06-25 14:37:36.100421,-42,6.799999999884676e-05,0.00015000000000497948,0.9844193498001914
2021-06-25 14:37:36.655680,-45,6.700000000137152e-05,0.00016300000000057935,0.9844193498001914
2021-06-25 14:37:37.206161,-47,6.700000000137152e-05,0.00017499999999870397,0.6563353498002016
2021-06-25 14:37:37.758930,-43,6.700000000137152e-05,0.00018900000000598993,0.6563353498002016
2021-06-25 14:37:38.313849,-40,6.799999999884676e-05,0.0002020000000015898,0.6563353498002016
2021-06-25 14:37:38.865741,-39,6.900000000342743e-05,0.000217000000006351,0.6563353498002016
2021-06-25 14:37:39.411883,-42,7.000000000090267e-05,0.00023000000000195087,0.32825134980021176
2021-06-25 14:37:39.962867,-48,7.000000000090267e-05,0.00024700000000166256,0.0001673497999945539
2021-06-25 14:37:40.516054,-53,6.900000000342743e-05,0.00026099999999473766,0.0001673497999945539
2021-06-25 14:37:41.070039,-56,6.900000000342743e-05,0.0002769999999969741,0.0001673497999945539
2021-06-25 14:37:41.630894,-59,7.000000000090267e-05,0.0002920000000017353,0.0001673497999945539
2021-06-25 14:37:42.148063,-62,7.000000000090267e-05,0.00030200000000490945,0.0001673497999945539
2021-06-25 14:37:42.705150,-64,7.000000000090267e-05,0.0003169999999954598,-0.3279166501999953
2021-06-25 14:37:43.257343,-65,6.900000000342743e-05,0.00033100000000274576,-0.3279166501999953
2021-06-25 14:37:43.810750,-67,6.900000000342743e-05,0.0003399999999942338,-0.3279166501999953
2021-06-25 14:37:44.334347,-69,6.799999999884676e-05,0.00034999999999740794,-0.3279166501999953
2021-06-25 14:37:44.887111,-70,6.700000000137152e-05,0.0003629999999930078,-0.6560006501999851
2021-06-25 14:37:45.480835,-71,6.700000000137152e-05,0.0003719999999987067,-0.6560006501999851
2021-06-25 14:37:46.036245,-72,6.700000000137152e-05,0.00038200000000188084,-0.6560006501999851
2021-06-25 14:37:46.586726,-73,6.599999999679085e-05,0.0003930000000025302,-0.6560006501999851
2021-06-25 14:37:47.137765,-74,6.599999999679085e-05,0.000400999999996543,-0.6560006501999851
2021-06-25 14:37:47.690081,-74,6.599999999679085e-05,0.0004069999999956053,-0.9840846501999749
2021-06-25 14:37:48.243607,-73,6.400000000184036e-05,0.00040799999999308056,-0.9840846501999749
2021-06-25 14:37:48.795439,-74,6.199999999978445e-05,0.00040799999999308056,-0.6560006501999851
2021-06-25 14:37:49.342166,-74,6.100000000230921e-05,0.00040900000000476666,-0.9840846501999749
2021-06-25 14:37:49.894452,-74,6.100000000230921e-05,0.00040900000000476666,-0.9840846501999749
2021-06-25 14:37:50.448251,-74,6.199999999978445e-05,0.00040900000000476666,-0.9840846501999749
2021-06-25 14:37:51.001380,-73,6.199999999978445e-05,0.00040900000000476666,-0.9840846501999749
2021-06-25 14:37:51.567855,-74,6.299999999725969e-05,0.00040900000000476666,-0.9840846501999749
2021-06-25 14:37:52.099849,-72,6.400000000184036e-05,0.0004040000000031796,-0.6560006501999851
2021-06-25 14:37:52.627703,-70,6.400000000184036e-05,0.0003949999999974807,-0.3279166501999953
2021-06-25 14:37:53.182528,-68,6.299999999725969e-05,0.00037700000000029377,0.32825134980021176
2021-06-25 14:37:53.735879,-65,6.199999999978445e-05,0.00036199999999553256,0.6563353498002016
2021-06-25 14:37:54.285721,-63,6.100000000230921e-05,0.00034399999999834563,0.9844193498001914
2021-06-25 14:37:54.815943,-59,6.100000000230921e-05,0.0003300000000052705,1.3125033498001812
2021-06-25 14:37:55.406453,-56,6.100000000230921e-05,0.0003140000000030341,1.640587349800171
2021-06-25 14:37:55.960582,-53,6.299999999725969e-05,0.00029899999999827287,1.968671349800161
2021-06-25 14:37:56.518174,-49,6.400000000184036e-05,0.0002879999999976235,2.6248393498001406
2021-06-25 14:37:57.070607,-46,6.599999999679085e-05,0.00027599999999949887,2.9529233498001304
2021-06-25 14:37:57.621894,-43,6.700000000137152e-05,0.00026599999999632473,2.9529233498001304
2021-06-25 14:37:58.175491,-41,6.799999999884676e-05,0.00025499999999567535,3.28100734980012
2021-06-25 14:37:58.723912,-40,6.799999999884676e-05,0.0002460000000041873,3.60909134980011
2021-06-25 14:37:59.275948,-40,6.700000000137152e-05,0.00023500000000353793,3.9371753498001
2021-06-25 14:37:59.822823,-45,6.700000000137152e-05,0.0002250000000003638,3.9371753498001
2021-06-25 14:38:00.374933,-43,6.599999999679085e-05,0.00021399999999971442,4.26525934980009
2021-06-25 14:38:00.927569,-44,6.49999999993156e-05,0.00020700000000317686,4.26525934980009
2021-06-25 14:38:01.468102,-44,6.599999999679085e-05,0.00020499999999401552,4.26525934980009
2021-06-25 14:38:02.036645,-45,6.700000000137152e-05,0.00020499999999401552,4.5933433498000795
2021-06-25 14:38:02.584095,-44,6.900000000342743e-05,0.00020499999999401552,4.26525934980009
2021-06-25 14:38:03.135339,-44,6.900000000342743e-05,0.00020499999999401552,4.26525934980009
2021-06-25 14:38:03.687741,-44,6.900000000342743e-05,0.00020499999999401552,4.26525934980009
2021-06-25 14:38:04.237775,-45,6.900000000342743e-05,0.00020499999999401552,4.26525934980009
2021-06-25 14:38:04.788633,-45,6.900000000342743e-05,0.00020499999999401552,4.5933433498000795
2021-06-25 14:38:05.350362,-42,6.599999999679085e-05,0.00020700000000317686,4.5933433498000795
2021-06-25 14:38:05.898851,-42,5.699999999819738e-05,0.00020899999999812735,4.5933433498000795
2021-06-25 14:38:06.433675,-44,4.5999999997548e-05,0.00021099999999307784,4.921427349800069
2021-06-25 14:38:07.008781,-49,3.300000000194814e-05,0.00021300000000223918,4.921427349800069
2021-06-25 14:38:07.525828,-52,2.099999999671809e-05,0.00021499999999718966,4.921427349800069
2021-06-25 14:38:08.084943,-55,8.000000001118224e-06,0.0002159999999946649,4.921427349800069
2021-06-25 14:38:08.603391,-58,-2.9999999995311555e-06,0.00021499999999718966,4.921427349800069
2021-06-25 14:38:09.195500,-60,-1.6000000002236447e-05,0.00021399999999971442,4.921427349800069
2021-06-25 14:38:09.748595,-62,-2.7000000002885827e-05,0.00021200000000476393,4.921427349800069
2021-06-25 14:38:10.301219,-64,-3.900000000101045e-05,0.0002099999999956026,4.921427349800069
2021-06-25 14:38:10.849480,-66,-4.899999999707916e-05,0.00020899999999812735,4.5933433498000795
2021-06-25 14:38:11.400297,-66,-6.400000000184036e-05,0.0002080000000006521,4.5933433498000795
2021-06-25 14:38:11.953636,-67,-7.300000000043383e-05,0.0002080000000006521,4.5933433498000795
2021-06-25 14:38:12.506929,-68,-8.100000000155205e-05,0.00020700000000317686,4.5933433498000795
2021-06-25 14:38:13.054251,-69,-9.099999999762076e-05,0.00020600000000570162,4.5933433498000795
2021-06-25 14:38:13.606654,-69,-9.800000000126374e-05,0.00020600000000570162,4.26525934980009
2021-06-25 14:38:14.159726,-70,-0.00010699999999985721,0.00020700000000317686,4.5933433498000795
2021-06-25 14:38:14.711801,-72,-0.00011500000000097543,0.0002080000000006521,4.5933433498000795
2021-06-25 14:38:15.256598,-74,-0.0001239999999995689,0.00020899999999812735,4.26525934980009
2021-06-25 14:38:15.808372,-73,-0.00013100000000321188,0.0002080000000006521,4.26525934980009
2021-06-25 14:38:16.391133,-72,-0.00013500000000021828,0.00020700000000317686,4.26525934980009
2021-06-25 14:38:16.944157,-72,-0.00013500000000021828,0.00020600000000570162,4.26525934980009
2021-06-25 14:38:17.463561,-73,-0.00013599999999769352,0.00020499999999401552,4.26525934980009
2021-06-25 14:38:18.010825,-74,-0.00013599999999769352,0.00020499999999401552,4.26525934980009
